what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332347668871
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332347669920
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332347682660
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332347682921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332347688024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332347688682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1332347699411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332347701665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332347702234
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332347705183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332347708498
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332347711460
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332347712843
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332347722734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1332347730872
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332347732149
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332347741182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332347743623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332347745480
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332347746354
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1332347751464
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332347752743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332347758018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332347764866
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332347767731
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332347770039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1332347774726
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332347775748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332347778778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332347779374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332347806612
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332347813746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1332347929340
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1332347943400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332347944810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332347976114
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332347978665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332347983382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332347988402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1332347999196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332348010731
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332348012507
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1332348014687
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1332348020179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348027809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348032975
opened,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.DeviceView",1332348033136
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.DeviceView",1332348033181
opened,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1332348033312
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1332348033371
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1332348033372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.views.showView",1332348033372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348036528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348039042
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332348044692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348047100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348064911
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1332348077553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348077824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348078087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332348085770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332348093022
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332348097811
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1332348101137
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1332348102841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348118785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348138918
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332348139015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348140866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348224904
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332348227775
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332348230621
error,log,,,"An internal error occurred during: ""Compute launch button tooltip"".",1332348245329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348245355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348245598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348246638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348247780
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1332348247804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348248836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348249705
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332348251758
error,log,,,"An internal error occurred during: ""Compute launch button tooltip"".",1332348252267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348252287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348253590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348257387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348258417
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1332348258432
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1332348261600
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332348265500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348272853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348291736
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332348291776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348295286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348297251
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332348297295
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348305764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348662088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1332348688754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348692462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1332348705230
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348705490
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348705739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332348713040
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1332348722382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348722666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348725364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332348726862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332348727015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332348732349
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332348733309
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332348735141
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1332348738642
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332348746498
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1332348746933
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332348775282
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1332348783838
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332348784678
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1332348791264
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1332348793360
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1332348802070
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332348804917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332348809188
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332348811125
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1332348817946
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1332348822573
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1332348831377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348847386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348866282
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332348868537
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332348879385
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1332348897834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1332348898291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1332348899455
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348911930
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1332348912728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1332348913694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1332348914634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348915409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348922524
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1332348925694
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348926382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1332348927332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332348930605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332348936445
error,log,,,"An internal error occurred during: ""Compute launch button tooltip"".",1332348942891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348942909
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348943354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348944248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348945484
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1332348945517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348946417
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348946541
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1332348948287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348950299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348977142
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332348977181
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332348982236
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1332348986446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332348990097
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349019724
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1332349019883
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332349027976
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349035648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349080820
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332349083276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349088512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349092888
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1332349092908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1332349092908
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332349092923
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332349092953
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332349093005
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1332349093033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349094940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349096138
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1332349096158
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1332349101174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349107507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349120754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349125083
error,log,,,"Failed to call IFileListener.fileChanged",1332349140380
error,log,,,"Failed to call IFileListener.fileChanged",1332349140381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349140451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1332349140501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349143438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349145084
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1332349145109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349150400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349306189
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332349307570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349309265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349378415
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1332349378524
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332349380985
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332349383319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1332349393280
error,log,,,"An internal error occurred during: ""Compute launch button tooltip"".",1332349395254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349395277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349395798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349396647
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349397607
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1332349397651
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349398839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349398973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349400449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349411246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349412669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349509082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1332349524544
error,log,,,"An internal error occurred during: ""Compute launch button tooltip"".",1332349525147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349525175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349525393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349526406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349527501
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAutomatically",1332349529704
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349531370
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349534004
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1332349534027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349538151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349635381
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1332349635413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349636579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349638738
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332349640062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349642214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349764991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349765848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349767946
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1332349768055
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332349769652
error,log,,,"An internal error occurred during: ""Compute launch button tooltip"".",1332349770014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349770034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349772245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349774618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349777215
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1332349777243
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349777865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349778977
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1332349782023
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332349782333
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1332349782489
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1332349786855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349791147
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349794675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1332349794725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349797533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349806892
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349808662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349826514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349827211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332349827391
