what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331969586148
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1331969594217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331969631150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331969674302
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331969674408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1331969686556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1331969688792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331969689380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331969691974
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1331969694897
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1331969697516
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1331969701732
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331969707060
error,log,,,"Unhandled event loop exception",1331969728860
error,log,,,"Unhandled event loop exception",1331969730440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331969813791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1331970101235
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1331970104412
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1331970107841
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331970109325
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1331970125720
activated,editor,com.android.ide.eclipse.adt,15.0.0.v201110251216-213216,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331970144659
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1331970146681
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1331970146959
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331970154553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1331970162142
